order_id,user_id,order_amount,payment_method,user_total_orders,user_rto_count,user_rto_rate,is_first_order,device_order_velocity_24h,pincode_risk_tier,address_completeness_score,ip_shipping_distance_tier,cart_item_count,order_hour,target_is_rto
ord_69956920,cust_241072,1275.02,UPI,2,0,0.0,0,1,TIER_3_HIGH_RISK,0.628,0,2,1,0
ord_47616748,cust_113882,1092.77,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.543,0,1,11,1
ord_81979671,cust_116820,1037.61,COD,4,0,0.0,0,1,TIER_2,0.783,1,8,3,0
ord_14928476,cust_584699,8463.67,COD,0,0,0.0,1,2,TIER_1_METRO,0.635,2,2,19,0
ord_26150865,cust_277248,1085.53,COD,16,0,0.0,0,1,TIER_1_METRO,0.775,0,1,18,0
ord_15628573,cust_530037,6251.42,COD,6,0,0.0,0,1,TIER_1_METRO,0.603,2,2,8,0
ord_40825554,cust_292792,2135.02,UPI,0,0,0.0,1,1,TIER_1_METRO,0.597,1,1,14,0
ord_35214698,cust_694213,468.31,UPI,9,1,0.1111,0,3,TIER_1_METRO,0.97,0,1,4,0
ord_59793355,cust_244848,591.14,UPI,0,0,0.0,1,2,TIER_2,0.826,0,1,23,0
ord_69501864,cust_410404,1788.03,COD,12,0,0.0,0,1,TIER_1_METRO,0.723,1,1,0,0
ord_87264524,cust_134422,932.04,NETBANKING,0,0,0.0,1,1,TIER_2,0.884,0,1,4,0
ord_94634772,cust_157326,4259.44,COD,3,0,0.0,0,2,TIER_2,0.908,0,1,3,1
ord_19850941,cust_541752,1438.04,COD,2,0,0.0,0,1,TIER_1_METRO,0.875,2,1,14,0
ord_79568486,cust_664215,666.68,UPI,4,0,0.0,0,1,TIER_1_METRO,0.932,1,1,15,0
ord_49766147,cust_132784,1510.89,COD,4,0,0.0,0,1,TIER_2,0.563,1,1,4,0
ord_87637406,cust_850959,1886.74,COD,1,0,0.0,0,1,TIER_1_METRO,0.869,0,1,16,0
ord_76263587,cust_823670,1280.09,CARD,7,0,0.0,0,1,TIER_3_HIGH_RISK,0.683,0,1,1,0
ord_81020010,cust_218278,1149.58,COD,4,0,0.0,0,2,TIER_2,0.704,0,1,10,0
ord_68501463,cust_176023,817.78,UPI,0,0,0.0,1,2,TIER_1_METRO,0.946,0,2,13,0
ord_23022704,cust_628832,466.31,COD,1,0,0.0,0,1,TIER_1_METRO,0.896,2,8,8,0
ord_79335081,cust_466754,387.7,UPI,9,3,0.3333,0,3,TIER_1_METRO,0.917,0,3,15,0
ord_24410703,cust_595741,10212.28,UPI,0,0,0.0,1,1,TIER_2,0.758,2,1,21,0
ord_38362071,cust_966195,1621.32,COD,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.246,0,1,17,0
ord_41664126,cust_464523,795.69,COD,8,0,0.0,0,1,TIER_2,0.393,0,2,19,0
ord_80941842,cust_683188,816.64,COD,2,2,1.0,0,1,TIER_1_METRO,0.816,3,2,20,1
ord_75439794,cust_395766,872.98,UPI,3,0,0.0,0,1,TIER_2,0.872,0,1,13,0
ord_10029725,cust_833815,1057.03,UPI,15,0,0.0,0,5,TIER_1_METRO,0.803,2,2,5,0
ord_94558066,cust_974523,383.38,COD,12,2,0.1667,0,1,TIER_3_HIGH_RISK,0.714,1,1,6,0
ord_37511826,cust_183574,1931.28,UPI,12,0,0.0,0,3,TIER_2,0.592,0,2,21,0
ord_98196598,cust_591338,1974.34,COD,0,0,0.0,1,1,TIER_1_METRO,0.928,1,5,23,0
ord_14499311,cust_545581,1359.43,COD,0,0,0.0,1,5,TIER_1_METRO,0.672,3,2,22,1
ord_82521183,cust_770659,797.37,COD,20,0,0.0,0,1,TIER_3_HIGH_RISK,0.691,0,2,21,1
ord_53534960,cust_928634,626.3,COD,7,0,0.0,0,1,TIER_1_METRO,0.689,2,1,10,0
ord_99132960,cust_979427,1013.53,UPI,13,0,0.0,0,1,TIER_1_METRO,0.924,1,1,17,0
ord_53570727,cust_739584,2473.92,UPI,6,0,0.0,0,1,TIER_1_METRO,0.423,2,1,15,0
ord_89371242,cust_125583,1574.23,UPI,5,0,0.0,0,1,TIER_1_METRO,0.934,2,1,0,0
ord_21149697,cust_945763,457.69,UPI,6,0,0.0,0,1,TIER_1_METRO,0.773,1,5,2,0
ord_54491145,cust_794618,907.52,UPI,0,0,0.0,1,4,TIER_3_HIGH_RISK,0.538,0,1,14,1
ord_10029813,cust_540087,719.47,COD,0,0,0.0,1,1,TIER_2,0.869,1,1,8,0
ord_40234634,cust_582974,1204.46,COD,5,0,0.0,0,1,TIER_3_HIGH_RISK,0.71,0,1,2,0
ord_57044727,cust_825959,444.77,COD,0,0,0.0,1,1,TIER_2,0.944,2,1,21,1
ord_17752342,cust_198991,1127.35,CARD,9,0,0.0,0,4,TIER_1_METRO,0.68,1,1,13,0
ord_80207936,cust_994186,3375.51,UPI,0,0,0.0,1,2,TIER_2,0.748,0,2,12,0
ord_94362457,cust_261334,1971.5,COD,1,0,0.0,0,1,TIER_1_METRO,0.889,0,3,13,0
ord_12848439,cust_921993,1657.5,COD,10,0,0.0,0,2,TIER_2,0.677,0,1,11,0
ord_90319043,cust_943651,1909.16,UPI,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.602,1,1,11,0
ord_48807239,cust_315523,1005.57,UPI,8,0,0.0,0,1,TIER_1_METRO,0.901,2,1,3,0
ord_11364981,cust_560957,1155.19,COD,20,0,0.0,0,1,TIER_2,0.618,2,1,13,1
ord_64091482,cust_423670,675.56,UPI,8,0,0.0,0,1,TIER_1_METRO,0.66,0,1,0,0
ord_14650215,cust_406677,558.54,UPI,7,0,0.0,0,2,TIER_1_METRO,0.773,0,1,17,0
ord_39649386,cust_766409,1687.18,COD,0,0,0.0,1,5,TIER_2,0.687,0,1,19,1
ord_28292935,cust_926949,1186.66,CARD,0,0,0.0,1,2,TIER_2,0.429,3,2,4,1
ord_64222350,cust_128615,993.89,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.529,1,1,5,0
ord_16789177,cust_253676,1995.09,COD,9,1,0.1111,0,4,TIER_1_METRO,0.949,0,1,19,1
ord_49672745,cust_718644,617.84,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.743,1,1,1,0
ord_69901853,cust_825375,2299.63,CARD,0,0,0.0,1,1,TIER_2,0.778,2,1,19,0
ord_74134752,cust_537715,2061.28,COD,7,0,0.0,0,2,TIER_3_HIGH_RISK,0.65,1,1,15,1
ord_56253533,cust_230119,1084.29,COD,11,0,0.0,0,1,TIER_2,0.736,2,1,0,0
ord_76147880,cust_273277,1050.33,CARD,10,0,0.0,0,2,TIER_1_METRO,0.931,1,1,21,0
ord_12604325,cust_295985,1240.15,COD,2,0,0.0,0,1,TIER_2,0.516,0,2,20,1
ord_68666398,cust_886260,1059.21,UPI,2,0,0.0,0,1,TIER_1_METRO,0.881,1,2,12,0
ord_28867867,cust_638093,991.6,COD,0,0,0.0,1,2,TIER_1_METRO,0.7,0,1,10,0
ord_17069222,cust_476903,796.41,COD,0,0,0.0,1,1,TIER_2,0.62,0,2,3,0
ord_31755450,cust_244622,3612.43,COD,4,0,0.0,0,1,TIER_2,0.778,0,1,21,0
ord_25340110,cust_168008,909.48,UPI,2,1,0.5,0,1,TIER_1_METRO,0.659,0,1,19,1
ord_14035851,cust_685128,809.42,COD,11,0,0.0,0,1,TIER_3_HIGH_RISK,0.732,0,4,4,1
ord_42121887,cust_955191,709.32,CARD,5,1,0.2,0,1,TIER_2,0.699,1,1,13,0
ord_33706103,cust_409431,632.31,UPI,2,0,0.0,0,1,TIER_1_METRO,0.811,1,3,5,0
ord_95718840,cust_363929,3142.29,COD,0,0,0.0,1,1,TIER_1_METRO,0.835,0,1,5,1
ord_65223954,cust_303206,1129.66,COD,6,0,0.0,0,3,TIER_1_METRO,0.601,0,1,13,0
ord_81209185,cust_456477,1185.88,COD,7,0,0.0,0,1,TIER_3_HIGH_RISK,0.591,1,2,3,1
ord_75408693,cust_754942,2600.39,COD,21,1,0.0476,0,1,TIER_2,0.72,0,1,17,0
ord_94996050,cust_379684,2458.18,COD,7,0,0.0,0,4,TIER_1_METRO,0.925,0,2,18,1
ord_33787347,cust_746110,1169.2,CARD,5,2,0.4,0,1,TIER_2,0.635,1,2,6,0
ord_24528821,cust_904348,1158.39,CARD,7,0,0.0,0,4,TIER_3_HIGH_RISK,0.783,0,4,23,0
ord_20274621,cust_419664,2986.36,COD,0,0,0.0,1,3,TIER_2,0.567,1,2,19,1
ord_85677302,cust_959076,2394.18,UPI,18,2,0.1111,0,2,TIER_1_METRO,0.84,0,1,3,0
ord_57878943,cust_118201,289.54,UPI,0,0,0.0,1,1,TIER_1_METRO,0.945,0,1,4,0
ord_40573747,cust_280112,686.41,UPI,8,0,0.0,0,3,TIER_2,0.842,0,1,0,0
ord_78722424,cust_618327,673.63,COD,0,0,0.0,1,1,TIER_1_METRO,0.76,3,1,21,1
ord_74971107,cust_772445,3907.01,UPI,0,0,0.0,1,2,TIER_1_METRO,0.845,0,2,9,0
ord_25272118,cust_572830,1365.3,COD,6,0,0.0,0,1,TIER_1_METRO,0.888,2,1,12,0
ord_54510632,cust_517236,396.56,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.789,0,1,22,1
ord_63972789,cust_564495,2138.85,UPI,0,0,0.0,1,1,TIER_2,0.778,1,1,14,0
ord_91880157,cust_547246,846.32,COD,13,0,0.0,0,2,TIER_3_HIGH_RISK,0.887,0,2,8,1
ord_95287131,cust_652073,2089.04,COD,11,1,0.0909,0,2,TIER_2,0.816,0,3,22,1
ord_41356085,cust_688845,1844.34,COD,9,0,0.0,0,1,TIER_2,0.579,3,1,2,1
ord_62987688,cust_865923,449.06,COD,7,0,0.0,0,1,TIER_1_METRO,0.669,0,8,10,0
ord_70781695,cust_447161,1019.45,CARD,3,0,0.0,0,1,TIER_2,0.701,1,1,10,1
ord_44080389,cust_544912,460.74,UPI,11,0,0.0,0,1,TIER_3_HIGH_RISK,0.714,0,4,13,0
ord_86807487,cust_687582,2440.68,COD,0,0,0.0,1,1,TIER_1_METRO,0.747,0,2,5,0
ord_23101446,cust_930822,1098.23,COD,3,0,0.0,0,1,TIER_2,0.691,0,2,16,1
ord_45141974,cust_143558,3031.81,CARD,12,2,0.1667,0,1,TIER_1_METRO,0.845,0,1,13,0
ord_71536101,cust_722826,458.35,UPI,11,0,0.0,0,1,TIER_3_HIGH_RISK,0.882,1,1,15,0
ord_12781652,cust_704955,2692.92,UPI,6,0,0.0,0,1,TIER_2,0.796,0,1,0,0
ord_10448345,cust_270491,249.0,COD,8,1,0.125,0,1,TIER_3_HIGH_RISK,0.519,2,1,11,1
ord_46635794,cust_400146,923.04,CARD,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.628,0,1,9,0
ord_45338642,cust_420956,545.01,UPI,0,0,0.0,1,3,TIER_3_HIGH_RISK,0.438,0,1,7,1
ord_15923808,cust_463920,812.99,COD,9,0,0.0,0,1,TIER_1_METRO,0.901,2,2,21,0
ord_66278765,cust_251863,539.32,CARD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.796,2,1,8,0
ord_31859073,cust_830606,1518.32,UPI,24,0,0.0,0,1,TIER_1_METRO,0.574,0,4,8,0
ord_54638031,cust_749958,2763.52,NETBANKING,0,0,0.0,1,1,TIER_1_METRO,0.775,3,4,0,0
ord_76469096,cust_419649,309.51,CARD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.777,0,1,19,0
ord_41927921,cust_862405,1258.49,UPI,3,1,0.3333,0,1,TIER_2,0.801,2,1,1,0
ord_31864581,cust_660392,2019.85,CARD,0,0,0.0,1,1,TIER_2,0.828,0,1,10,1
ord_32475701,cust_801101,1759.81,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.52,1,2,0,1
ord_27366045,cust_598338,769.08,UPI,7,0,0.0,0,2,TIER_2,0.539,0,1,21,0
ord_42181087,cust_296092,1176.69,UPI,1,0,0.0,0,2,TIER_2,0.955,2,1,1,1
ord_25927403,cust_739135,523.75,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.592,0,1,10,0
ord_99817241,cust_387871,895.95,COD,7,1,0.1429,0,1,TIER_2,0.705,1,1,17,1
ord_45270980,cust_749467,3131.4,UPI,0,0,0.0,1,1,TIER_1_METRO,0.697,3,1,5,0
ord_99118270,cust_803407,775.92,NETBANKING,14,0,0.0,0,1,TIER_1_METRO,0.618,0,1,16,0
ord_12050053,cust_187513,1481.78,COD,2,0,0.0,0,1,TIER_2,0.68,0,1,12,0
ord_48404656,cust_773061,466.12,COD,10,1,0.1,0,2,TIER_1_METRO,0.778,0,2,3,1
ord_14631004,cust_569259,749.79,COD,9,0,0.0,0,1,TIER_1_METRO,0.809,0,2,19,0
ord_77985475,cust_762331,640.55,COD,4,0,0.0,0,2,TIER_2,0.905,0,2,11,0
ord_84998649,cust_164936,2120.83,COD,6,0,0.0,0,1,TIER_2,0.812,1,2,14,0
ord_46120868,cust_936115,472.53,NETBANKING,0,0,0.0,1,1,TIER_1_METRO,0.499,0,1,23,0
ord_59875088,cust_507202,2670.36,CARD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.28,0,3,1,0
ord_57623905,cust_506914,862.79,COD,4,0,0.0,0,1,TIER_1_METRO,0.726,0,1,1,0
ord_78967641,cust_511037,984.43,CARD,14,0,0.0,0,1,TIER_2,0.756,1,4,15,0
ord_23609569,cust_593936,1728.59,COD,0,0,0.0,1,2,TIER_3_HIGH_RISK,0.509,0,1,3,1
ord_87908384,cust_541317,836.57,UPI,0,0,0.0,1,2,TIER_1_METRO,0.966,2,1,10,0
ord_96826584,cust_663465,1025.24,COD,5,0,0.0,0,1,TIER_2,0.805,1,3,17,0
ord_61562444,cust_666980,1427.31,COD,1,0,0.0,0,1,TIER_3_HIGH_RISK,0.681,0,1,2,1
ord_13341861,cust_947649,853.66,UPI,0,0,0.0,1,1,TIER_1_METRO,0.676,3,3,10,1
ord_45650069,cust_404995,816.42,UPI,6,0,0.0,0,2,TIER_2,0.799,0,1,3,0
ord_55844447,cust_195672,4412.96,CARD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.554,0,1,0,0
ord_72532335,cust_555383,1392.35,UPI,1,0,0.0,0,1,TIER_2,0.526,0,1,4,0
ord_54432707,cust_963735,1119.93,COD,2,0,0.0,0,4,TIER_3_HIGH_RISK,0.53,0,1,0,1
ord_96916566,cust_749914,3696.99,NETBANKING,7,1,0.1429,0,1,TIER_2,0.881,0,3,3,0
ord_80366847,cust_111320,2278.32,UPI,5,0,0.0,0,1,TIER_3_HIGH_RISK,0.556,0,2,16,0
ord_57994791,cust_363498,1288.15,COD,6,0,0.0,0,2,TIER_2,0.416,2,2,16,0
ord_31725803,cust_682853,2262.34,UPI,4,0,0.0,0,2,TIER_2,0.888,0,1,7,0
ord_19311487,cust_719657,1205.34,UPI,5,0,0.0,0,2,TIER_1_METRO,0.799,0,2,0,0
ord_95612414,cust_102781,710.44,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.558,0,3,10,1
ord_41770093,cust_842138,886.82,COD,0,0,0.0,1,1,TIER_2,0.708,0,1,3,0
ord_46146254,cust_948667,2180.77,COD,0,0,0.0,1,1,TIER_1_METRO,0.806,0,4,8,0
ord_16087494,cust_989920,3158.7,COD,1,0,0.0,0,1,TIER_2,0.976,1,2,4,0
ord_50739629,cust_611769,1299.83,COD,0,0,0.0,1,1,TIER_2,0.564,0,4,1,0
ord_29004157,cust_209337,3614.38,UPI,3,0,0.0,0,1,TIER_3_HIGH_RISK,0.533,0,4,0,0
ord_28254698,cust_931299,1730.34,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.416,3,1,22,1
ord_23859696,cust_529067,3495.83,UPI,7,0,0.0,0,1,TIER_2,0.801,1,1,23,0
ord_41138855,cust_262814,3558.93,UPI,0,0,0.0,1,1,TIER_1_METRO,0.792,1,1,1,0
ord_61659302,cust_601670,1055.19,UPI,9,0,0.0,0,1,TIER_3_HIGH_RISK,0.756,0,1,9,0
ord_81240343,cust_375087,990.18,COD,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.522,0,2,15,0
ord_18665394,cust_399459,1201.53,UPI,0,0,0.0,1,1,TIER_2,0.803,2,1,19,0
ord_46642118,cust_658549,1887.92,COD,0,0,0.0,1,3,TIER_1_METRO,0.829,1,1,16,1
ord_14532688,cust_205696,574.42,CARD,15,0,0.0,0,1,TIER_2,0.447,1,2,2,0
ord_41489680,cust_416668,940.24,COD,0,0,0.0,1,2,TIER_3_HIGH_RISK,0.859,2,8,10,1
ord_71428090,cust_761765,1298.4,COD,0,0,0.0,1,3,TIER_2,0.878,3,2,17,1
ord_59825495,cust_926064,909.97,COD,12,0,0.0,0,1,TIER_2,0.855,0,1,12,0
ord_21224905,cust_141284,353.85,COD,0,0,0.0,1,1,TIER_1_METRO,0.705,1,1,22,1
ord_23552664,cust_704789,1123.18,COD,0,0,0.0,1,2,TIER_1_METRO,0.87,0,2,11,0
ord_78117178,cust_806658,1934.72,UPI,17,0,0.0,0,1,TIER_1_METRO,0.755,0,1,7,0
ord_28494570,cust_685356,1721.35,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.69,2,2,7,1
ord_93173193,cust_333689,1890.54,UPI,5,0,0.0,0,1,TIER_1_METRO,0.872,0,2,2,0
ord_67849484,cust_999321,2573.06,UPI,0,0,0.0,1,1,TIER_1_METRO,0.52,0,1,15,0
ord_65777727,cust_628658,1618.56,COD,5,1,0.2,0,1,TIER_2,0.95,0,2,1,1
ord_14617663,cust_118290,2021.03,NETBANKING,0,0,0.0,1,4,TIER_1_METRO,0.4,0,1,0,0
ord_44671806,cust_778929,2837.13,UPI,3,1,0.3333,0,1,TIER_1_METRO,0.743,1,1,2,0
ord_14474843,cust_802551,1007.14,CARD,10,0,0.0,0,1,TIER_2,0.861,0,5,17,0
ord_44958762,cust_136375,742.5,CARD,0,0,0.0,1,2,TIER_1_METRO,0.924,1,2,20,0
ord_88510011,cust_389669,4288.0,CARD,1,0,0.0,0,1,TIER_2,0.64,0,1,3,0
ord_17491990,cust_741447,2373.16,COD,10,0,0.0,0,1,TIER_1_METRO,0.974,0,1,7,0
ord_75676594,cust_648774,4549.04,COD,0,0,0.0,1,1,TIER_1_METRO,0.944,2,1,6,1
ord_52433953,cust_431885,558.72,CARD,10,0,0.0,0,1,TIER_2,0.812,2,1,11,0
ord_91492269,cust_208644,856.57,COD,4,0,0.0,0,1,TIER_2,0.975,0,1,19,0
ord_12870581,cust_268482,1245.03,CARD,6,0,0.0,0,1,TIER_2,0.913,0,1,20,0
ord_78393246,cust_639303,856.73,COD,13,1,0.0769,0,1,TIER_1_METRO,0.499,0,2,10,0
ord_75113119,cust_202885,741.93,COD,12,0,0.0,0,4,TIER_2,0.558,0,2,4,1
ord_36395160,cust_144158,2180.68,COD,9,0,0.0,0,1,TIER_3_HIGH_RISK,0.477,1,2,22,0
ord_46674242,cust_564657,2231.71,UPI,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.747,3,1,6,0
ord_35554414,cust_428333,1458.91,COD,0,0,0.0,1,1,TIER_1_METRO,0.858,1,1,15,1
ord_18877241,cust_850707,945.57,UPI,0,0,0.0,1,1,TIER_1_METRO,0.855,0,1,6,0
ord_81382351,cust_565196,770.59,COD,10,0,0.0,0,1,TIER_3_HIGH_RISK,0.58,0,3,0,0
ord_75256994,cust_184269,984.34,UPI,7,1,0.1429,0,5,TIER_1_METRO,0.74,0,1,16,0
ord_49769056,cust_390449,750.81,COD,4,0,0.0,0,1,TIER_1_METRO,0.868,2,1,2,0
ord_99386386,cust_493727,1446.52,COD,0,0,0.0,1,2,TIER_2,0.355,2,2,12,1
ord_18329442,cust_843987,481.22,COD,0,0,0.0,1,1,TIER_2,0.783,1,1,5,0
ord_33593741,cust_816631,1154.44,COD,0,0,0.0,1,1,TIER_1_METRO,0.759,0,1,7,1
ord_99884303,cust_643961,938.89,COD,11,0,0.0,0,4,TIER_2,0.924,1,2,18,1
ord_57423958,cust_751201,2571.76,UPI,0,0,0.0,1,1,TIER_2,0.785,0,1,18,0
ord_87064525,cust_910944,623.16,COD,0,0,0.0,1,3,TIER_2,0.492,2,2,1,1
ord_47938864,cust_532934,1456.9,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.729,2,1,11,1
ord_66684948,cust_750643,843.27,UPI,0,0,0.0,1,2,TIER_1_METRO,0.85,1,1,11,0
ord_41227450,cust_736904,973.16,COD,2,0,0.0,0,5,TIER_1_METRO,0.963,1,2,7,0
ord_18946694,cust_628622,799.5,UPI,0,0,0.0,1,1,TIER_2,0.903,0,2,4,0
ord_29167127,cust_426603,3245.1,COD,4,0,0.0,0,1,TIER_2,0.871,0,8,9,0
ord_37696893,cust_664821,858.16,UPI,20,5,0.25,0,1,TIER_3_HIGH_RISK,0.599,1,1,11,0
ord_79391237,cust_913878,1285.37,UPI,18,0,0.0,0,1,TIER_1_METRO,0.81,1,5,19,0
ord_47233452,cust_173072,882.0,UPI,9,1,0.1111,0,2,TIER_2,0.571,0,1,6,0
ord_11760511,cust_421375,1819.77,COD,3,0,0.0,0,1,TIER_2,0.839,0,1,2,1
ord_36560140,cust_903369,838.6,COD,0,0,0.0,1,1,TIER_1_METRO,0.626,1,1,0,0
ord_66628313,cust_519208,1181.54,COD,4,0,0.0,0,1,TIER_2,0.853,1,1,18,0
ord_84827606,cust_583338,6400.38,CARD,12,7,0.5833,0,1,TIER_1_METRO,0.88,2,1,14,0
ord_30137708,cust_213104,799.49,COD,5,0,0.0,0,1,TIER_2,0.888,1,1,5,0
ord_27637729,cust_229447,2100.9,CARD,0,0,0.0,1,4,TIER_2,0.779,0,1,16,1
ord_77964681,cust_660477,1007.04,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.598,1,3,21,1
ord_20124284,cust_507741,622.05,CARD,0,0,0.0,1,4,TIER_2,0.635,1,1,3,1
ord_82777707,cust_759077,748.95,CARD,9,0,0.0,0,1,TIER_3_HIGH_RISK,0.419,0,1,20,0
ord_65989955,cust_104708,1067.72,UPI,6,0,0.0,0,3,TIER_1_METRO,0.821,0,4,22,0
ord_16336356,cust_948158,1005.72,UPI,8,0,0.0,0,1,TIER_3_HIGH_RISK,0.663,2,1,18,0
ord_19793227,cust_434275,1218.75,NETBANKING,17,4,0.2353,0,1,TIER_3_HIGH_RISK,0.591,0,1,12,0
ord_98512123,cust_534860,919.04,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.725,1,2,7,0
ord_31442986,cust_472559,1340.07,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.657,0,2,2,0
ord_66755475,cust_450161,285.11,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.786,1,1,1,0
ord_34440805,cust_740245,1060.88,UPI,2,0,0.0,0,2,TIER_2,0.842,1,1,0,1
ord_49135247,cust_908500,2346.74,COD,12,0,0.0,0,1,TIER_2,0.782,1,1,19,0
ord_36762677,cust_966050,1403.39,COD,0,0,0.0,1,4,TIER_1_METRO,0.447,2,3,4,1
ord_21301119,cust_668286,2101.12,CARD,3,0,0.0,0,1,TIER_2,0.576,0,1,1,1
ord_68270822,cust_785099,3089.78,UPI,0,0,0.0,1,1,TIER_1_METRO,0.733,0,2,15,0
ord_59335065,cust_425709,829.35,UPI,0,0,0.0,1,5,TIER_1_METRO,0.705,3,2,17,1
ord_13668280,cust_355628,526.5,COD,0,0,0.0,1,1,TIER_1_METRO,0.899,3,3,11,0
ord_32596028,cust_376914,1222.36,COD,0,0,0.0,1,1,TIER_2,0.897,0,2,22,1
ord_76834972,cust_223482,365.82,UPI,10,0,0.0,0,1,TIER_1_METRO,0.908,0,2,17,0
ord_70422713,cust_546894,1402.69,UPI,4,2,0.5,0,1,TIER_1_METRO,0.806,1,1,22,0
ord_28141080,cust_343747,622.47,UPI,14,0,0.0,0,1,TIER_3_HIGH_RISK,0.446,0,1,5,0
ord_88951845,cust_587976,1704.7,CARD,5,0,0.0,0,1,TIER_2,0.711,0,1,23,0
ord_11656671,cust_818687,333.68,COD,6,2,0.3333,0,1,TIER_3_HIGH_RISK,0.673,2,4,8,1
ord_90400939,cust_290409,2012.48,UPI,0,0,0.0,1,1,TIER_2,0.613,0,2,13,0
ord_86033299,cust_266587,2222.48,UPI,10,0,0.0,0,2,TIER_1_METRO,0.893,0,1,9,0
ord_88730310,cust_402417,2509.6,COD,10,1,0.1,0,7,TIER_3_HIGH_RISK,0.812,2,2,1,1
ord_66656406,cust_479673,1118.64,CARD,4,0,0.0,0,1,TIER_1_METRO,0.733,1,2,22,0
ord_44781535,cust_741489,444.65,CARD,10,0,0.0,0,4,TIER_2,0.883,1,1,0,0
ord_64095280,cust_835268,2037.44,UPI,22,3,0.1364,0,1,TIER_1_METRO,0.81,1,8,10,0
ord_53381573,cust_219374,249.0,COD,3,0,0.0,0,1,TIER_2,0.814,0,1,16,0
ord_35462332,cust_601554,1401.82,UPI,4,0,0.0,0,1,TIER_2,0.665,2,2,12,0
ord_94591419,cust_890404,831.9,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.803,1,2,8,1
ord_61716173,cust_948671,1184.3,UPI,7,0,0.0,0,1,TIER_2,0.71,1,2,16,0
ord_28737371,cust_309239,3608.52,COD,1,0,0.0,0,1,TIER_3_HIGH_RISK,0.721,0,1,8,1
ord_24764960,cust_217255,768.69,UPI,13,0,0.0,0,1,TIER_3_HIGH_RISK,0.801,0,1,2,0
ord_93860395,cust_371639,1568.52,COD,19,0,0.0,0,1,TIER_2,0.721,2,1,23,0
ord_33544531,cust_250468,2631.21,COD,3,0,0.0,0,1,TIER_1_METRO,0.849,2,3,12,0
ord_87652169,cust_497152,925.41,UPI,0,0,0.0,1,1,TIER_1_METRO,0.875,0,1,9,0
ord_73467518,cust_122474,582.62,COD,13,0,0.0,0,1,TIER_2,0.813,0,1,4,0
ord_60736559,cust_792664,509.35,UPI,6,0,0.0,0,1,TIER_1_METRO,0.969,0,3,15,0
ord_92323319,cust_577258,1318.23,CARD,4,0,0.0,0,4,TIER_1_METRO,0.898,0,2,17,0
ord_93552126,cust_172246,544.18,CARD,2,0,0.0,0,4,TIER_2,0.784,1,1,16,1
ord_91079560,cust_628621,614.0,UPI,7,0,0.0,0,1,TIER_3_HIGH_RISK,0.754,0,1,19,0
ord_57607527,cust_660804,2694.22,UPI,2,0,0.0,0,2,TIER_1_METRO,0.778,0,2,1,0
ord_34269034,cust_782177,523.1,NETBANKING,5,0,0.0,0,1,TIER_1_METRO,0.815,0,2,4,0
ord_11116271,cust_289243,3819.32,UPI,0,0,0.0,1,1,TIER_1_METRO,0.702,0,1,3,0
ord_68857661,cust_461040,940.58,COD,0,0,0.0,1,1,TIER_1_METRO,0.758,0,1,16,0
ord_54738553,cust_318216,1650.27,UPI,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.793,1,2,17,0
ord_82656495,cust_739105,866.96,UPI,4,0,0.0,0,1,TIER_2,0.96,0,1,15,0
ord_68926640,cust_250061,1827.76,COD,0,0,0.0,1,1,TIER_1_METRO,0.886,2,3,16,1
ord_33378784,cust_668615,1007.56,COD,0,0,0.0,1,2,TIER_2,0.748,1,1,4,0
ord_90128218,cust_514496,440.24,COD,0,0,0.0,1,1,TIER_1_METRO,0.858,0,2,3,0
ord_91344162,cust_656000,544.78,NETBANKING,4,0,0.0,0,1,TIER_1_METRO,0.973,0,2,18,0
ord_91283762,cust_814814,490.27,CARD,19,3,0.1579,0,1,TIER_1_METRO,0.87,0,1,10,0
ord_32696804,cust_525618,695.03,COD,17,2,0.1176,0,1,TIER_2,0.852,0,1,21,0
